CustomerID,Recency,Frequency,MonetaryValue,Cluster,Persona
15163,18,2,304.47,0,Occasionnal client
15164,69,3,824.58,2,loyal clients
15165,373,1,487.75,3,Client at Risk
15167,321,1,158.8,3,Client at Risk
15168,26,1,106.56,0,Occasionnal client
15171,331,1,1289.5,3,Client at Risk
15172,9,5,1624.05,2,loyal clients
15174,323,1,135.75,3,Client at Risk
15175,72,1,224.14,3,Client at Risk
15178,260,1,40.5,3,Client at Risk
15179,18,5,2206.95,2,loyal clients
15180,367,1,87.5,3,Client at Risk
15181,66,3,689.4799999999999,2,loyal clients
15182,154,2,622.85,3,Client at Risk
15184,29,2,402.2,0,Occasionnal client
15185,70,1,310.62,3,Client at Risk
15186,14,2,411.41,0,Occasionnal client
15187,2,16,4777.18,1,Champions
15189,1,41,16225.39,1,Champions
15192,120,3,1044.32,2,loyal clients
15193,61,1,499.32,3,Client at Risk
15194,3,15,7616.53,1,Champions
15195,3,1,3861.0,0,Occasionnal client
15197,11,3,1079.6100000000001,0,Occasionnal client
15198,92,2,193.64,3,Client at Risk
15199,59,4,1268.7,2,loyal clients
15201,87,5,1236.54,2,loyal clients
15203,26,6,1827.8,2,loyal clients
15204,357,1,316.58,3,Client at Risk
15205,85,2,653.24,3,Client at Risk
15206,10,4,420.29999999999995,0,Occasionnal client
15208,1,5,870.12,1,Champions
15210,225,1,331.18,3,Client at Risk
15211,60,2,894.4100000000001,2,loyal clients
15212,241,1,101.8,3,Client at Risk
15213,319,2,328.35,3,Client at Risk
15214,2,8,1661.44,1,Champions
15215,47,3,734.94,2,loyal clients
15216,88,1,96.6,3,Client at Risk
15218,11,11,5756.89,1,Champions
15219,176,1,305.75,3,Client at Risk
15220,52,6,1778.96,2,loyal clients
15221,366,1,403.25,3,Client at Risk
15222,319,1,585.0,3,Client at Risk
15223,226,2,755.75,3,Client at Risk
15224,358,2,322.08,3,Client at Risk
15225,234,1,409.40000000000003,3,Client at Risk
15226,311,1,154.41,3,Client at Risk
15227,37,5,1219.4,2,loyal clients
15228,66,4,3386.71,2,loyal clients
15230,239,2,429.6,3,Client at Risk
15232,113,2,612.06,3,Client at Risk
15234,277,1,197.0,3,Client at Risk
15235,218,12,2247.51,2,loyal clients
15236,299,1,321.05,3,Client at Risk
15237,2,4,1412.32,1,Champions
15238,29,3,1071.99,2,loyal clients
15239,10,2,780.59,0,Occasionnal client
15240,45,5,1706.57,2,loyal clients
15241,67,8,1756.44,2,loyal clients
15243,74,1,316.68,3,Client at Risk
15244,65,2,631.57,2,loyal clients
15245,134,3,2515.84,2,loyal clients
15246,238,2,514.15,3,Client at Risk
15247,122,1,356.0,3,Client at Risk
15249,32,13,6688.46,1,Champions
15251,9,11,10484.99,1,Champions
15252,36,2,740.78,0,Occasionnal client
15253,16,5,918.1999999999999,2,loyal clients
15254,127,1,300.36,3,Client at Risk
15255,67,1,890.85,3,Client at Risk
15256,149,1,98.45,3,Client at Risk
15257,283,1,317.15,3,Client at Risk
15258,169,2,623.16,3,Client at Risk
15260,100,7,1810.77,2,loyal clients
15261,135,1,254.82,3,Client at Risk
15262,324,1,178.95000000000002,3,Client at Risk
15263,107,1,156.51,3,Client at Risk
15264,64,1,393.74,3,Client at Risk
15265,151,2,1506.1200000000001,2,loyal clients
15266,338,1,119.3,3,Client at Risk
15267,22,5,1717.36,2,loyal clients
15269,24,1,408.8,0,Occasionnal client
15270,16,7,2379.49,1,Champions
15271,7,15,2493.34,1,Champions
15272,57,2,721.94,2,loyal clients
15274,4,2,716.57,0,Occasionnal client
15275,38,1,615.14,0,Occasionnal client
15276,66,1,128.63,3,Client at Risk
15277,47,1,255.89999999999998,3,Client at Risk
15279,355,1,290.51,3,Client at Risk
15280,172,1,113.12,3,Client at Risk
15281,59,9,2332.15,2,loyal clients
15286,50,1,240.55,3,Client at Risk
15287,22,2,486.69,0,Occasionnal client
15288,43,5,2306.52,2,loyal clients
15289,29,3,939.78,2,loyal clients
15290,5,18,7943.22,1,Champions
15291,26,15,4668.3,1,Champions
15292,201,1,178.39,3,Client at Risk
15296,51,6,3672.86,2,loyal clients
15297,10,3,641.94,0,Occasionnal client
15298,2,12,4799.9,1,Champions
15299,67,7,4507.01,2,loyal clients
15300,64,1,496.44,3,Client at Risk
15301,51,12,5049.95,1,Champions
15303,290,1,574.02,3,Client at Risk
15304,61,8,694.4000000000001,2,loyal clients
15306,64,3,1174.35,2,loyal clients
15307,96,1,205.3,3,Client at Risk
15308,274,1,310.47,3,Client at Risk
15311,1,91,60632.75,1,Champions
15312,75,4,924.85,2,loyal clients
15313,110,1,52.0,3,Client at Risk
15314,199,1,327.97,3,Client at Risk
15315,64,2,570.5,3,Client at Risk
15316,327,1,165.0,3,Client at Risk
15318,4,1,312.62,0,Occasionnal client
15319,284,1,204.5,3,Client at Risk
15320,44,1,267.13,3,Client at Risk
15321,71,3,2748.31,2,loyal clients
15322,86,1,679.68,3,Client at Risk
15325,104,1,161.74,3,Client at Risk
15326,334,1,311.71,3,Client at Risk
15327,53,1,208.75,3,Client at Risk
15329,39,3,1049.7,2,loyal clients
15330,32,2,714.96,0,Occasionnal client
15332,366,4,1661.06,2,loyal clients
15333,208,1,1028.56,3,Client at Risk
15334,157,3,350.82,3,Client at Risk
15335,54,1,170.22,3,Client at Risk
15339,66,2,574.07,3,Client at Risk
15341,81,1,2020.52,2,loyal clients
15342,130,1,406.09,3,Client at Risk
15343,87,1,364.5,3,Client at Risk
15344,1,3,563.94,0,Occasionnal client
15345,46,1,393.54,0,Occasionnal client
15346,333,1,252.42000000000002,3,Client at Risk
15347,366,1,201.60000000000002,3,Client at Risk
15348,72,1,158.04,3,Client at Risk
15349,158,2,463.90999999999997,3,Client at Risk
15350,373,1,115.65,3,Client at Risk
15351,12,7,1934.66,1,Champions
15353,255,2,770.12,3,Client at Risk
15355,29,2,277.05,0,Occasionnal client
15356,31,10,2718.03,1,Champions
15358,5,22,8347.2,1,Champions
15360,40,1,427.93,0,Occasionnal client
15361,362,1,418.92,3,Client at Risk
15363,373,1,326.0,3,Client at Risk
15364,96,2,913.19,2,loyal clients
15365,26,7,2314.32,2,loyal clients
15366,75,2,602.51,3,Client at Risk
15367,57,4,1877.59,2,loyal clients
15368,21,1,446.94000000000005,0,Occasionnal client
15370,41,7,2386.05,2,loyal clients
15372,137,1,2007.3999999999999,2,loyal clients
15373,8,12,2415.91,1,Champions
15374,129,1,168.0,3,Client at Risk
15376,40,3,1221.56,2,loyal clients
15379,169,7,3703.29,2,loyal clients
15380,9,5,1690.2600000000002,1,Champions
15381,214,2,596.85,3,Client at Risk
15382,15,6,5955.71,1,Champions
15384,170,2,642.41,3,Client at Risk
15385,40,1,316.88,0,Occasionnal client
15386,186,1,394.14,3,Client at Risk
15388,270,1,140.54,3,Client at Risk
15389,172,1,500.0,3,Client at Risk
15392,5,4,1535.53,1,Champions
15393,16,2,231.86,0,Occasionnal client
15394,10,4,2183.54,2,loyal clients
15395,326,1,107.45,3,Client at Risk
15396,113,1,288.18,3,Client at Risk
15397,290,1,94.0,3,Client at Risk
15398,16,2,1345.53,0,Occasionnal client
15399,1,3,815.77,0,Occasionnal client
15400,92,5,716.2,2,loyal clients
15402,149,2,626.77,3,Client at Risk
15405,189,1,349.1,3,Client at Risk
15406,31,2,510.71000000000004,0,Occasionnal client
15407,34,4,1046.74,2,loyal clients
15408,264,1,267.18,3,Client at Risk
15410,84,8,3450.84,2,loyal clients
15411,26,4,1348.93,2,loyal clients
15412,171,1,190.53,3,Client at Risk
15414,10,3,774.9000000000001,0,Occasionnal client
15415,313,1,559.61,3,Client at Risk
15416,65,4,3984.32,2,loyal clients
15417,85,1,508.8,3,Client at Risk
15419,25,1,135.86,0,Occasionnal client
15421,59,4,950.36,2,loyal clients
15422,323,2,97.7,3,Client at Risk
15423,38,1,43.5,3,Client at Risk
15424,254,2,383.34,3,Client at Risk
15426,19,5,1404.07,2,loyal clients
15427,33,3,1430.54,2,loyal clients
15428,15,1,93.78,0,Occasionnal client
15429,27,2,397.35,0,Occasionnal client
15432,23,1,171.19,0,Occasionnal client
15433,214,2,533.3,3,Client at Risk
15434,8,5,1041.48,2,loyal clients
15435,22,1,149.29,0,Occasionnal client
15436,12,3,1067.75,0,Occasionnal client
15437,262,1,200.16,3,Client at Risk
15438,131,1,156.57999999999998,3,Client at Risk
15440,55,3,383.68,0,Occasionnal client
15442,249,1,594.0,3,Client at Risk
15443,2,7,3213.59,1,Champions
15444,9,2,1411.21,0,Occasionnal client
15445,264,1,113.5,3,Client at Risk
15447,331,1,155.17,3,Client at Risk
15448,313,1,494.64,3,Client at Risk
15449,26,3,974.52,2,loyal clients
15450,30,1,429.84,0,Occasionnal client
15452,30,3,528.48,0,Occasionnal client
15453,2,7,1371.77,1,Champions
15454,362,1,179.1,3,Client at Risk
15456,283,3,434.59000000000003,3,Client at Risk
15457,262,1,237.07,3,Client at Risk
15458,25,1,161.64,0,Occasionnal client
15460,354,1,214.26,3,Client at Risk
15462,94,3,234.6,3,Client at Risk
15463,29,1,126.14,0,Occasionnal client
15464,338,1,1044.65,3,Client at Risk
15465,20,18,7354.62,1,Champions
15466,85,1,334.53,3,Client at Risk
15467,9,3,524.88,0,Occasionnal client
15468,51,2,467.51,0,Occasionnal client
15469,50,2,538.55,0,Occasionnal client
15471,2,1,454.48,0,Occasionnal client
15472,113,1,371.56,3,Client at Risk
15473,14,7,1771.2,1,Champions
15475,77,1,454.10999999999996,3,Client at Risk
15478,40,2,1399.92,2,loyal clients
15480,116,1,905.5,3,Client at Risk
15482,16,12,10879.76,1,Champions
15483,161,4,225.26,3,Client at Risk
15484,1,4,3590.41,1,Champions
15485,30,3,2564.5,2,loyal clients
15488,93,1,91.32000000000001,3,Client at Risk
15489,23,3,1134.28,2,loyal clients
15491,95,6,3100.09,2,loyal clients
15492,28,2,659.4599999999999,0,Occasionnal client
15493,33,5,1953.41,2,loyal clients
15494,21,2,1280.58,0,Occasionnal client
15497,18,2,1262.2,0,Occasionnal client
15498,3,27,13316.4,1,Champions
15500,8,4,1131.56,0,Occasionnal client
15502,16,12,10384.93,1,Champions
15503,363,1,141.04,3,Client at Risk
15504,81,1,52.83,3,Client at Risk
15505,53,5,3610.96,2,loyal clients
15506,23,3,972.08,2,loyal clients
15507,172,1,475.86,3,Client at Risk
15508,189,6,1000.27,2,loyal clients
15510,331,1,250.0,3,Client at Risk
15511,12,5,900.53,2,loyal clients
15512,156,2,121.0,3,Client at Risk
15513,33,19,14758.220000000001,1,Champions
15514,12,11,4023.7200000000003,1,Champions
15516,45,3,62.43,3,Client at Risk
15517,233,1,267.03,3,Client at Risk
15518,64,8,1921.55,2,loyal clients
15520,2,1,343.5,0,Occasionnal client
15521,40,8,3000.2,2,loyal clients
15522,33,2,397.99,0,Occasionnal client
15523,84,1,412.01000000000005,3,Client at Risk
15524,25,1,440.0,0,Occasionnal client
15525,2,3,734.37,0,Occasionnal client
15526,33,2,148.44,0,Occasionnal client
15527,19,8,2428.53,1,Champions
15528,254,1,229.33,3,Client at Risk
15529,23,11,3962.6,1,Champions
15530,22,4,1497.31,2,loyal clients
15531,8,2,1972.39,0,Occasionnal client
15532,25,4,1564.73,2,loyal clients
15533,19,3,807.57,0,Occasionnal client
15535,173,4,502.9,2,loyal clients
15537,163,1,110.92,3,Client at Risk
15539,7,1,538.46,0,Occasionnal client
15540,11,1,213.3,0,Occasionnal client
15541,114,1,85.13000000000001,3,Client at Risk
15543,288,1,127.86,3,Client at Risk
15544,9,9,3546.71,1,Champions
15545,54,2,288.96999999999997,3,Client at Risk
15547,7,14,4910.6,1,Champions
15549,77,3,1681.46,2,loyal clients
15550,4,4,575.63,0,Occasionnal client
15551,37,1,436.06,0,Occasionnal client
15552,217,1,90.12,3,Client at Risk
15553,60,1,428.93,3,Client at Risk
15554,278,1,217.2,3,Client at Risk
15555,12,16,4794.86,1,Champions
15556,24,1,279.77,0,Occasionnal client
15557,29,1,468.91,0,Occasionnal client
15561,12,4,800.59,0,Occasionnal client
15562,352,1,134.55,3,Client at Risk
15563,22,4,1400.44,2,loyal clients
15565,50,2,173.16,3,Client at Risk
15567,19,1,186.01,0,Occasionnal client
15568,3,3,758.29,0,Occasionnal client
15569,104,5,1375.71,2,loyal clients
15570,7,12,4148.82,1,Champions
15571,12,4,650.4300000000001,0,Occasionnal client
15572,5,7,2533.42,1,Champions
15573,32,2,591.1899999999999,0,Occasionnal client
15574,178,4,675.64,2,loyal clients
15576,38,1,921.37,0,Occasionnal client
15577,151,3,258.88,3,Client at Risk
15578,162,1,127.1,3,Client at Risk
15579,69,2,327.6,3,Client at Risk
15581,121,13,3675.77,2,loyal clients
15582,25,3,682.9100000000001,0,Occasionnal client
15584,24,4,720.86,2,loyal clients
15585,177,1,455.3,3,Client at Risk
15587,50,4,913.6800000000001,2,loyal clients
15589,256,3,478.53000000000003,3,Client at Risk
15592,47,1,388.58,3,Client at Risk
15593,71,1,199.8,3,Client at Risk
15594,16,5,1771.78,2,loyal clients
15596,101,5,1406.59,2,loyal clients
15597,35,1,324.57,0,Occasionnal client
15598,53,1,240.68,3,Client at Risk
15599,27,2,761.74,0,Occasionnal client
15601,11,14,6776.56,1,Champions
15602,8,9,1297.8700000000001,1,Champions
15603,79,1,48.480000000000004,3,Client at Risk
15604,52,1,216.39,3,Client at Risk
15605,36,5,1198.23,2,loyal clients
15606,61,9,2920.16,2,loyal clients
15607,337,1,104.76,3,Client at Risk
15608,28,4,1093.68,2,loyal clients
15609,184,1,298.48,3,Client at Risk
15610,52,1,112.46000000000001,3,Client at Risk
15611,10,13,1591.45,1,Champions
15612,36,2,195.15,0,Occasionnal client
15615,10,23,10399.74,1,Champions
15618,33,4,776.851,2,loyal clients
15619,11,1,336.40000000000003,0,Occasionnal client
15620,57,3,1553.18,2,loyal clients
15621,4,4,1293.03,0,Occasionnal client
15622,43,9,3709.56,1,Champions
15623,141,1,301.03,3,Client at Risk
15624,117,4,588.13,2,loyal clients
15625,104,4,1534.26,2,loyal clients
15626,75,2,675.8,2,loyal clients
15628,5,9,2870.2400000000002,1,Champions
15630,45,2,1186.35,2,loyal clients
15632,16,8,3285.31,1,Champions
15634,17,1,243.55,0,Occasionnal client
15636,90,2,724.76,3,Client at Risk
15637,53,1,223.36,3,Client at Risk
15639,134,1,425.32,3,Client at Risk
15640,4,15,12416.11,1,Champions
15641,105,4,1887.2,2,loyal clients
15643,192,3,664.0,3,Client at Risk
15644,166,4,803.54,2,loyal clients
15645,19,1,612.01,0,Occasionnal client
15646,158,3,447.64000000000004,3,Client at Risk
15648,204,2,639.5,3,Client at Risk
15649,336,2,816.0,3,Client at Risk
15651,37,3,646.3,2,loyal clients
15652,91,1,337.74,3,Client at Risk
15653,93,2,877.4399999999999,2,loyal clients
15654,9,2,922.53,0,Occasionnal client
15655,243,1,560.67,3,Client at Risk
15656,45,4,748.5,2,loyal clients
15657,23,1,30.0,0,Occasionnal client
15658,190,5,1024.1000000000001,2,loyal clients
15659,44,1,306.45,0,Occasionnal client
15660,25,9,1600.86,2,loyal clients
15661,317,2,309.8,3,Client at Risk
15663,106,1,138.14,3,Client at Risk
15664,51,1,386.43,3,Client at Risk
15665,168,2,2222.21,2,loyal clients
15667,40,1,301.32,0,Occasionnal client
15668,218,1,76.32000000000001,3,Client at Risk
15669,40,4,684.34,2,loyal clients
15670,297,1,173.05,3,Client at Risk
15671,19,7,2657.13,1,Champions
15673,88,4,2726.23,2,loyal clients
15674,73,5,2446.6,2,loyal clients
15675,81,3,323.69,3,Client at Risk
15676,19,3,3435.76,2,loyal clients
15677,49,1,657.23,0,Occasionnal client
15678,53,1,352.7,3,Client at Risk
15679,24,4,781.28,2,loyal clients
15680,9,3,1333.68,0,Occasionnal client
15681,25,5,1426.16,2,loyal clients
15683,117,1,193.75,3,Client at Risk
15687,9,9,2993.1,1,Champions
15689,120,2,254.1,3,Client at Risk
15690,4,2,239.76,0,Occasionnal client
15691,252,1,136.8,3,Client at Risk
15692,28,1,191.04,0,Occasionnal client
15694,1,14,6479.4,1,Champions
15695,267,2,409.98,3,Client at Risk
15696,33,8,2711.11,2,loyal clients
15699,18,1,309.65,0,Occasionnal client
15700,172,2,696.68,3,Client at Risk
15701,2,4,1529.0,1,Champions
15703,265,1,211.5,3,Client at Risk
15704,140,4,2293.62,2,loyal clients
15705,201,1,143.1,3,Client at Risk
15706,64,4,1060.56,2,loyal clients
15707,35,4,916.98,2,loyal clients
15708,41,7,3235.25,2,loyal clients
15709,284,1,133.25,3,Client at Risk
15712,9,5,1072.3600000000001,2,loyal clients
15713,143,2,356.7,3,Client at Risk
15714,12,2,330.03000000000003,0,Occasionnal client
15716,146,4,1101.1100000000001,2,loyal clients
15717,234,1,150.3,3,Client at Risk
15719,33,13,5030.07,1,Champions
15720,24,1,598.73,0,Occasionnal client
15721,12,1,471.40000000000003,0,Occasionnal client
15722,36,5,2211.21,2,loyal clients
15723,365,1,190.7,3,Client at Risk
15724,201,2,218.25,3,Client at Risk
15725,15,1,415.25,0,Occasionnal client
15727,17,7,5159.06,1,Champions
15729,213,1,85.0,3,Client at Risk
15730,66,3,1120.88,2,loyal clients
15732,212,2,294.12,3,Client at Risk
15733,283,1,162.3,3,Client at Risk
15734,115,2,1339.45,2,loyal clients
15737,15,8,1188.1200000000001,1,Champions
15738,19,16,4812.42,1,Champions
15739,66,1,449.12,3,Client at Risk
15740,49,1,154.88,3,Client at Risk
15743,16,4,775.96,2,loyal clients
15744,78,1,34.8,3,Client at Risk
15745,19,4,1094.59,2,loyal clients
15746,134,1,196.88,3,Client at Risk
15747,13,3,946.64,0,Occasionnal client
15748,40,1,144.36,3,Client at Risk
15749,235,3,44534.3,2,loyal clients
15750,3,8,2463.05,1,Champions
15752,40,7,2626.6,2,loyal clients
15753,305,1,79.2,3,Client at Risk
15754,51,3,458.57,2,loyal clients
15755,10,6,2364.25,1,Champions
15756,61,4,528.01,2,loyal clients
15757,66,2,714.42,2,loyal clients
15758,25,1,205.25,0,Occasionnal client
15759,218,3,253.04,3,Client at Risk
15762,65,2,583.75,3,Client at Risk
15763,32,2,1086.92,2,loyal clients
15764,88,6,3279.97,2,loyal clients
15766,64,1,315.06,3,Client at Risk
15768,116,3,621.8299999999999,2,loyal clients
15769,7,26,56252.72,1,Champions
15773,6,1,635.6800000000001,0,Occasionnal client
15774,69,1,270.8,3,Client at Risk
15775,245,1,104.9,3,Client at Risk
15776,133,1,241.62,3,Client at Risk
15777,241,4,1047.11,2,loyal clients
15780,184,3,475.28000000000003,3,Client at Risk
15781,25,3,345.46,0,Occasionnal client
15782,10,3,2614.7400000000002,2,loyal clients
15783,11,1,246.3,0,Occasionnal client
15785,33,5,2328.9700000000003,2,loyal clients
15786,46,3,4919.0,2,loyal clients
15787,26,3,933.26,2,loyal clients
15789,358,1,351.3,3,Client at Risk
15790,10,1,218.75,0,Occasionnal client
15791,44,2,1612.69,2,loyal clients
15793,15,3,965.61,0,Occasionnal client
15795,150,1,610.01,3,Client at Risk
15796,1,8,2708.61,1,Champions
15797,113,4,2207.4,2,loyal clients
15799,76,3,884.14,2,loyal clients
15800,107,2,696.89,3,Client at Risk
15801,46,3,1063.95,2,loyal clients
15802,143,1,451.42,3,Client at Risk
15803,51,1,415.82000000000005,3,Client at Risk
15804,1,13,4206.39,1,Champions
15805,23,17,5488.18,1,Champions
15806,46,3,784.58,2,loyal clients
15807,50,3,903.9,2,loyal clients
15808,306,4,3651.27,2,loyal clients
15809,36,5,515.77,2,loyal clients
15810,79,4,1391.98,2,loyal clients
15811,22,6,2218.62,2,loyal clients
15812,107,5,1801.14,2,loyal clients
15813,208,2,1303.9099999999999,2,loyal clients
15814,17,4,1945.33,2,loyal clients
15815,64,5,2100.6,2,loyal clients
15819,49,4,1905.45,2,loyal clients
15820,320,1,206.98,3,Client at Risk
15821,44,2,570.96,0,Occasionnal client
15822,3,2,885.47,0,Occasionnal client
15823,372,1,15.0,3,Client at Risk
15825,172,1,532.94,3,Client at Risk
15826,56,3,1654.31,2,loyal clients
15827,73,14,1836.0900000000001,2,loyal clients
15829,99,2,636.14,3,Client at Risk
15830,38,1,576.0,0,Occasionnal client
15831,58,3,794.64,2,loyal clients
15832,254,1,836.79,3,Client at Risk
15834,70,4,2225.15,2,loyal clients
15835,44,4,954.09,2,loyal clients
15836,50,1,137.37,3,Client at Risk
15837,65,1,391.98,3,Client at Risk
15838,11,19,33643.08,1,Champions
15839,33,3,1048.49,2,loyal clients
15840,59,2,355.56,3,Client at Risk
15841,73,4,1224.06,2,loyal clients
15843,304,1,118.95000000000002,3,Client at Risk
15844,46,1,130.73999999999998,3,Client at Risk
15845,18,8,3711.77,1,Champions
15847,38,2,389.27,0,Occasionnal client
15850,19,2,234.88,0,Occasionnal client
15852,187,2,160.71,3,Client at Risk
15853,52,1,110.8,3,Client at Risk
15854,4,12,2969.12,1,Champions
15855,137,5,712.24,2,loyal clients
15856,4,27,16143.64,1,Champions
15857,19,1,297.0,0,Occasionnal client
15858,16,5,1427.57,2,loyal clients
15860,41,8,965.16,2,loyal clients
15861,12,8,3146.92,1,Champions
15862,8,4,832.88,0,Occasionnal client
15863,26,2,68.84,0,Occasionnal client
15864,22,6,1936.3200000000002,2,loyal clients
15865,41,3,895.13,2,loyal clients
15866,101,1,211.89,3,Client at Risk
15867,5,15,3810.14,1,Champions
15869,277,2,149.64,3,Client at Risk
15870,33,1,351.44,0,Occasionnal client
15872,15,2,316.25,0,Occasionnal client
15874,64,7,4405.88,2,loyal clients
15877,2,2,490.33,0,Occasionnal client
15880,369,1,329.03000000000003,3,Client at Risk
15881,312,5,501.39000000000004,3,Client at Risk
15882,199,4,516.36,3,Client at Risk
15883,2,2,396.48,0,Occasionnal client
15885,93,3,379.35,3,Client at Risk
15886,60,1,181.09,3,Client at Risk
15888,81,1,168.31,3,Client at Risk
15889,157,2,420.07,3,Client at Risk
15891,227,1,511.68,3,Client at Risk
15894,253,2,258.25,3,Client at Risk
15895,150,1,179.17,3,Client at Risk
15897,194,2,208.59,3,Client at Risk
15898,1,5,1383.83,1,Champions
15899,369,1,56.25,3,Client at Risk
15900,24,1,337.28,0,Occasionnal client
15901,17,3,351.73,0,Occasionnal client
15903,10,7,5126.76,1,Champions
15904,8,1,164.68,0,Occasionnal client
15906,20,7,1567.69,2,loyal clients
15907,4,3,882.72,0,Occasionnal client
15909,174,1,191.94,3,Client at Risk
15910,1,8,1228.88,1,Champions
15912,178,2,264.62,3,Client at Risk
15916,16,8,1502.8600000000001,1,Champions
15917,248,1,123.1,3,Client at Risk
15918,191,2,334.23,3,Client at Risk
15919,20,2,525.69,0,Occasionnal client
15920,154,4,167.5,3,Client at Risk
15921,173,1,323.03000000000003,3,Client at Risk
15922,373,1,369.5,3,Client at Risk
15923,373,1,127.08,3,Client at Risk
15925,194,1,207.15,3,Client at Risk
15930,67,1,426.63,3,Client at Risk
15932,4,8,2495.87,1,Champions
15933,21,3,1107.46,2,loyal clients
15935,239,2,416.86,3,Client at Risk
15937,64,1,145.35,3,Client at Risk
15938,112,5,404.58,2,loyal clients
15939,90,15,6115.01,1,Champions
15940,311,1,35.8,3,Client at Risk
15942,134,1,337.44,3,Client at Risk
15944,277,1,325.1,3,Client at Risk
15945,365,1,181.0,3,Client at Risk
15947,83,1,1708.24,2,loyal clients
15948,8,2,955.24,0,Occasionnal client
15949,17,2,364.72,0,Occasionnal client
15950,32,4,1744.71,2,loyal clients
15951,9,2,708.22,0,Occasionnal client
15952,34,4,781.91,2,loyal clients
15953,15,8,1657.28,1,Champions
15955,24,14,4416.26,1,Champions
15957,32,1,428.89,0,Occasionnal client
15958,74,1,104.35,3,Client at Risk
15963,20,2,470.76,0,Occasionnal client
15965,17,4,808.87,2,loyal clients
15967,23,2,397.68,0,Occasionnal client
15969,3,3,666.1,0,Occasionnal client
15970,304,1,314.1,3,Client at Risk
15971,18,12,4199.85,1,Champions
15973,367,1,307.82000000000005,3,Client at Risk
15974,39,7,3442.15,2,loyal clients
15975,84,1,371.01,3,Client at Risk
15976,165,2,427.64,3,Client at Risk
15977,17,2,1054.73,0,Occasionnal client
15978,77,1,1098.78,3,Client at Risk
15980,89,3,2398.86,2,loyal clients
15981,25,8,3408.48,1,Champions
15983,22,4,1465.12,2,loyal clients
15984,3,10,2780.63,1,Champions
15985,123,2,1142.42,2,loyal clients
15986,30,1,168.12,0,Occasionnal client
15987,12,7,1432.77,1,Champions
15988,19,1,156.78,0,Occasionnal client
15990,44,2,792.11,2,loyal clients
15992,4,1,41.989999999999995,0,Occasionnal client
15993,9,7,2777.67,1,Champions
15994,55,1,414.27,3,Client at Risk
15996,88,6,1032.58,2,loyal clients
15998,37,5,3080.22,2,loyal clients
16000,3,3,12393.7,1,Champions
16003,30,5,2735.37,2,loyal clients
16005,12,4,578.71,0,Occasionnal client
16006,211,1,101.4,3,Client at Risk
16007,48,4,1693.81,2,loyal clients
16008,24,3,478.78,0,Occasionnal client
16009,22,4,972.11,2,loyal clients
16010,246,3,392.4,3,Client at Risk
16011,8,16,3352.96,1,Champions
16012,35,3,1415.29,2,loyal clients
16013,4,47,37130.6,1,Champions
16014,38,3,646.83,2,loyal clients
16015,4,3,704.55,0,Occasionnal client
16016,3,8,1465.51,1,Champions
16017,47,1,211.88,3,Client at Risk
16018,39,2,408.90000000000003,0,Occasionnal client
16019,47,9,3786.2400000000002,2,loyal clients
16020,17,3,851.01,0,Occasionnal client
16022,260,1,602.63,3,Client at Risk
16023,46,3,719.81,2,loyal clients
16024,12,1,251.03,0,Occasionnal client
16025,30,1,439.65999999999997,0,Occasionnal client
16026,43,1,236.09,3,Client at Risk
16027,92,6,934.62,2,loyal clients
16029,39,63,80850.84,1,Champions
16030,310,1,331.24,3,Client at Risk
16031,92,2,547.9,3,Client at Risk
16033,6,20,8778.82,1,Champions
16034,196,3,437.7,3,Client at Risk
16036,87,2,758.92,2,loyal clients
16037,270,3,855.02,3,Client at Risk
16038,8,3,471.78000000000003,0,Occasionnal client
16040,65,3,1313.55,2,loyal clients
16041,31,3,3166.4,2,loyal clients
16042,22,5,1177.47,2,loyal clients
16043,38,4,773.99,2,loyal clients
16045,120,4,1340.7,2,loyal clients
16048,373,2,256.44,3,Client at Risk
16049,40,3,1074.81,2,loyal clients
16050,174,1,137.9,3,Client at Risk
16052,54,1,362.06,3,Client at Risk
16053,33,2,1511.95,2,loyal clients
16054,145,1,783.9,3,Client at Risk
16055,221,1,134.8,3,Client at Risk
16056,45,1,650.75,0,Occasionnal client
16057,16,7,2263.12,1,Champions
16059,66,6,1453.16,2,loyal clients
16062,10,4,1153.62,2,loyal clients
16063,260,1,335.32,3,Client at Risk
16065,365,1,367.14,3,Client at Risk
16066,17,5,1521.04,2,loyal clients
16070,22,2,852.15,0,Occasionnal client
16071,45,1,326.24,0,Occasionnal client
16072,288,1,584.3199999999999,3,Client at Risk
16073,297,1,122.39999999999999,3,Client at Risk
16076,3,10,2234.73,1,Champions
16078,284,1,79.2,3,Client at Risk
16079,17,3,1352.0,2,loyal clients
16080,82,2,217.16,3,Client at Risk
16081,56,5,2799.42,2,loyal clients
16083,101,2,1317.62,2,loyal clients
16084,299,1,436.18,3,Client at Risk
16085,23,5,981.51,2,loyal clients
16086,59,5,1121.39,2,loyal clients
16091,155,2,315.06,3,Client at Risk
16092,115,3,817.86,2,loyal clients
16093,107,1,17.0,3,Client at Risk
16094,12,4,1078.23,2,loyal clients
16096,264,1,320.62,3,Client at Risk
16097,240,1,185.04999999999998,3,Client at Risk
16098,88,7,2005.63,2,loyal clients
16099,50,3,731.9,2,loyal clients
16101,71,1,1290.7,2,loyal clients
16102,42,3,1842.14,2,loyal clients
16103,7,6,1429.64,1,Champions
